JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460061.84857,10.192,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.84914,10.187,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8497,10.19,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85026,10.197,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85082,10.201,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85138,10.207,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85194,10.208,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8525,10.228,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85306,10.233,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85362,10.215,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85418,10.227,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85473,10.235,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85529,10.229,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85586,10.235,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85642,10.238,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85698,10.243,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85754,10.24,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8581,10.266,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85866,10.262,0.008,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85922,10.265,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.85978,10.267,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86034,10.276,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8609,10.27,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86145,10.276,0.003,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86201,10.286,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86257,10.305,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86314,10.284,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8637,10.289,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86426,10.326,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86482,10.304,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86538,10.323,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86594,10.337,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8665,10.339,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86706,10.335,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86763,10.334,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8682,10.337,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86876,10.336,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86932,10.333,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.86988,10.338,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87045,10.333,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87101,10.351,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87157,10.358,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87214,10.348,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8727,10.36,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87326,10.364,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87382,10.363,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87438,10.383,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87495,10.374,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87551,10.363,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87608,10.396,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87664,10.379,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8772,10.406,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87776,10.387,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87831,10.398,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87887,10.409,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87944,10.408,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.87999,10.414,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88055,10.419,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88111,10.425,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88167,10.424,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88223,10.432,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88279,10.424,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88335,10.427,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88391,10.434,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88447,10.416,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88503,10.425,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88559,10.436,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88615,10.436,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88671,10.446,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88727,10.435,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88783,10.443,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8884,10.444,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88897,10.443,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.88953,10.445,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89009,10.452,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89066,10.459,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89122,10.466,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89178,10.469,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89234,10.473,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89291,10.483,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89347,10.484,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89404,10.474,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89461,10.47,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89517,10.486,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89574,10.468,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.8963,10.474,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89686,10.475,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89743,10.465,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89799,10.482,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89855,10.496,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89911,10.49,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.89968,10.497,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90024,10.477,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.9008,10.487,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90136,10.5,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90192,10.499,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90248,10.507,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90304,10.506,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.9036,10.51,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90417,10.499,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90472,10.503,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90529,10.516,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90585,10.517,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90642,10.53,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90698,10.537,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90753,10.532,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90809,10.518,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90866,10.526,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90921,10.541,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.90977,10.527,0.004,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91033,10.538,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91089,10.539,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91146,10.538,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91201,10.54,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91257,10.551,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91315,10.55,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91372,10.593,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91428,10.553,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91483,10.564,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.9154,10.575,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91595,10.557,0.005,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91651,10.567,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91707,10.564,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91763,10.555,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91819,10.545,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91875,10.578,0.006,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91932,10.581,0.007,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.91988,10.571,0.007,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.92045,10.569,0.007,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.92102,10.6,0.007,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.92158,10.564,0.008,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.92216,10.597,0.008,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460061.92272,10.587,0.008,,V,SAH,,ENSEMBLE,,2218LOH,,0,,Z,,,,DY HER,AAVSO,STD,,,,
2460078.447737,10.671,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.33,Z,,10.305,,DY HER,AAVSO,STD,,,,
2460078.448409,10.661,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.33,Z,,10.327,,DY HER,AAVSO,STD,,,,
2460078.449068,10.671,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.32,Z,,10.32,,DY HER,AAVSO,STD,,,,
2460078.44974,10.65,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.32,Z,,10.322,,DY HER,AAVSO,STD,,,,
2460078.450411,10.674,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.32,Z,,10.306,,DY HER,AAVSO,STD,,,,
2460078.451082,10.655,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.31,Z,,10.297,,DY HER,AAVSO,STD,,,,
2460078.451753,10.646,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.31,Z,,10.332,,DY HER,AAVSO,STD,,,,
2460078.452413,10.659,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.31,Z,,10.32,,DY HER,AAVSO,STD,,,,
2460078.453084,10.666,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.3,Z,,10.317,,DY HER,AAVSO,STD,,,,
2460078.453744,10.654,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.3,Z,,10.309,,DY HER,AAVSO,STD,,,,
2460078.454404,10.661,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.3,Z,,10.312,,DY HER,AAVSO,STD,,,,
2460078.455064,10.652,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.3,Z,,10.324,,DY HER,AAVSO,STD,,,,
2460078.455735,10.671,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.29,Z,,10.308,,DY HER,AAVSO,STD,,,,
2460078.456395,10.658,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.29,Z,,10.31,,DY HER,AAVSO,STD,,,,
2460078.457054,10.661,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.29,Z,,10.301,,DY HER,AAVSO,STD,,,,
2460078.457737,10.644,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.28,Z,,10.321,,DY HER,AAVSO,STD,,,,
2460078.458409,10.661,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.28,Z,,10.302,,DY HER,AAVSO,STD,,,,
2460078.459068,10.654,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.28,Z,,10.303,,DY HER,AAVSO,STD,,,,
2460078.459728,10.657,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.28,Z,,10.304,,DY HER,AAVSO,STD,,,,
2460078.460399,10.635,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.27,Z,,10.319,,DY HER,AAVSO,STD,,,,
2460078.461071,10.629,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.27,Z,,10.324,,DY HER,AAVSO,STD,,,,
2460078.461742,10.633,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.27,Z,,10.315,,DY HER,AAVSO,STD,,,,
2460078.462749,10.608,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.26,Z,,10.312,,DY HER,AAVSO,STD,,,,
2460078.463409,10.603,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.26,Z,,10.316,,DY HER,AAVSO,STD,,,,
2460078.464068,10.61,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.26,Z,,10.307,,DY HER,AAVSO,STD,,,,
2460078.46474,10.615,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.26,Z,,10.307,,DY HER,AAVSO,STD,,,,
2460078.465839,10.582,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.25,Z,,10.309,,DY HER,AAVSO,STD,,,,
2460078.466638,10.582,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.25,Z,,10.305,,DY HER,AAVSO,STD,,,,
2460078.467297,10.571,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.25,Z,,10.32,,DY HER,AAVSO,STD,,,,
2460078.467957,10.567,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.24,Z,,10.306,,DY HER,AAVSO,STD,,,,
2460078.468628,10.554,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.24,Z,,10.31,,DY HER,AAVSO,STD,,,,
2460078.469288,10.553,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.24,Z,,10.318,,DY HER,AAVSO,STD,,,,
2460078.469948,10.539,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.24,Z,,10.308,,DY HER,AAVSO,STD,,,,
2460078.470631,10.527,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.23,Z,,10.312,,DY HER,AAVSO,STD,,,,
2460078.471291,10.51,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.23,Z,,10.298,,DY HER,AAVSO,STD,,,,
2460078.471962,10.498,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.23,Z,,10.302,,DY HER,AAVSO,STD,,,,
2460078.472622,10.488,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.23,Z,,10.316,,DY HER,AAVSO,STD,,,,
2460078.473293,10.475,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.22,Z,,10.311,,DY HER,AAVSO,STD,,,,
2460078.473953,10.464,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.22,Z,,10.321,,DY HER,AAVSO,STD,,,,
2460078.474624,10.453,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.22,Z,,10.309,,DY HER,AAVSO,STD,,,,
2460078.475284,10.443,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.22,Z,,10.311,,DY HER,AAVSO,STD,,,,
2460078.475955,10.432,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.22,Z,,10.301,,DY HER,AAVSO,STD,,,,
2460078.476615,10.422,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.21,Z,,10.31,,DY HER,AAVSO,STD,,,,
2460078.477274,10.408,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.21,Z,,10.298,,DY HER,AAVSO,STD,,,,
2460078.477946,10.388,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.21,Z,,10.311,,DY HER,AAVSO,STD,,,,
2460078.478605,10.363,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.21,Z,,10.315,,DY HER,AAVSO,STD,,,,
2460078.479265,10.356,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.21,Z,,10.314,,DY HER,AAVSO,STD,,,,
2460078.479913,10.345,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.2,Z,,10.315,,DY HER,AAVSO,STD,,,,
2460078.480573,10.324,0.004,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.2,Z,,10.321,,DY HER,AAVSO,STD,,,,
2460078.481233,10.314,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.2,Z,,10.299,,DY HER,AAVSO,STD,,,,
2460078.481904,10.302,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.2,Z,,10.296,,DY HER,AAVSO,STD,,,,
2460078.482598,10.29,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.2,Z,,10.306,,DY HER,AAVSO,STD,,,,
2460078.483281,10.268,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.19,Z,,10.313,,DY HER,AAVSO,STD,,,,
2460078.483964,10.262,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.19,Z,,10.296,,DY HER,AAVSO,STD,,,,
2460078.484647,10.249,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.19,Z,,10.304,,DY HER,AAVSO,STD,,,,
2460078.485307,10.228,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.19,Z,,10.293,,DY HER,AAVSO,STD,,,,
2460078.485978,10.236,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.19,Z,,10.299,,DY HER,AAVSO,STD,,,,
2460078.486638,10.204,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.19,Z,,10.299,,DY HER,AAVSO,STD,,,,
2460078.487297,10.218,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.18,Z,,10.303,,DY HER,AAVSO,STD,,,,
2460078.487957,10.202,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.18,Z,,10.317,,DY HER,AAVSO,STD,,,,
2460078.48864,10.199,0.003,,V,SHPI,,ENSEMBLE,000-BBX-597,X28644NL,,0,1.18,Z,,10.304,,DY HER,AAVSO,STD,,,,
